,Title,District,District ID,price,متراژ,نوع ملک,تعداد اتاق,پارکینگ,انباری,آسانسور,سن بنا,قیمت هر متر
775,فروش آپارتمان 40 متر در اسکندری,اسکندری,894,"1,450,000,000",40,آپارتمان,1,,دارد,,23 سال,"36,250,000"
776,فروش آپارتمان 43 متر در اسکندری,اسکندری,894,قیمت توافقی,۴۳,آپارتمان,۱,,دارد,,۱۶ سال,
777,فروش آپارتمان 37 متر در اسکندری,اسکندری,894,"1,380,000,000",37,آپارتمان,1,,دارد,,22 سال,"37,297,000"
778,فروش آپارتمان 145 متر در افسریه,افسریه,903,"6,700,000,000",145,آپارتمان,3,دارد,,دارد,نوساز,"46,207,000"
779,فروش آپارتمان,افسریه,903,"4,000,000,000",108,آپارتمان,2,دارد,,دارد,نوساز,"37,037,000"
780,کلنگی با جواز آماده افسریه شمالی,افسریه,903,قیمت توافقی,۱۲۰,خانه و کلنگی,۲,,,,۱۹ سال,
781,فروش آپارتمان 120 متر در افسریه,افسریه,903,"1,656,000,000",120,آپارتمان,2,دارد,دارد,دارد,نوساز,"13,800,000"
782,آپارتمان دوخوابه 95 متری کلید نخورده,افسریه,903,"4,500,000,000",95,آپارتمان,2,دارد,,دارد,نوساز,"47,368,000"
783,آپارتمان 120 متری دوخوابه/پارکینگ و انباری/وام بدون ضامن,افسریه,903,"1,680,000,000",120,آپارتمان,2,دارد,دارد,دارد,نوساز,"14,000,000"
784,فروش آپارتمان 72متر دوخوابه,افسریه,903,"2,200,000,000",72,آپارتمان,2,دارد,دارد,,14 سال,"30,556,000"
785,فروش فوری،یک واحدآپارتمان تک واحدی 138متری طبقه دوم,افسریه,903,"4,000,000,000",138,آپارتمان,2,دارد,,دارد,2 سال,"28,986,000"
786,سه ملک کلنگی,افسریه,903,"33,000,000,000",360,خانه و کلنگی,5 به بالا,دارد,دارد,,24 سال,"91,667,000"
787,فروش آپارتمان 145 متر در افسریه,افسریه,903,قیمت توافقی,۱۴۵,آپارتمان,۳,دارد,دارد,دارد,نوساز,
788,خریدار آپارتمان داخل شهر,افسریه,903,"1,000,000,000",50,آپارتمان,2,دارد,,دارد,11 سال,"20,000,000"
789,فروش آپارتمان 70 متر در حاشیه الهیه غرب,افسریه,903,"1,100,000,000",70,آپارتمان,1,دارد,دارد,دارد,نوساز,"15,714,000"
790,فروش خانه و کلنگی 120 متر در افسریه,افسریه,903,"6,400,000,000",120,خانه و کلنگی,3,,,,16 سال,"53,333,000"
791,خانه کلنگی 120 متر,افسریه,903,"6,000,000,000",120,خانه و کلنگی,5 به بالا,,,,بیشتر از 30 سال,"50,000,000"
792,آپارتمان 130 متری نوساز,افسریه,903,"5,000,000,000",130,آپارتمان,3,دارد,دارد,دارد,نوساز,"38,462,000"
793,فروش اپارتمان در شهرک بروجردی,افسریه,903,"2,300,000,000",100,آپارتمان,2,,دارد,دارد,19 سال,"23,000,000"
794,فروش آپارتمان 120 متر در افسریه,افسریه,903,"1,960,000,000",120,آپارتمان,2,دارد,دارد,دارد,نوساز,"16,333,000"
795,پیش فروش پروژه های لوکس ایثار,افسریه,903,"1,400,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"14,000,000"
796,فروش آپارتمان 110 متری شهرک شهید بروجردی,افسریه,903,"2,882,000,000",110,آپارتمان,2,,دارد,دارد,21 سال,"26,200,000"
797,پیش فروش برج مجلل وام دار,افسریه,903,"700,000,000",124,آپارتمان,3,دارد,دارد,دارد,نوساز,"5,645,000"
798,اپارتمان دوخواب,افسریه,903,"1,900,000,000",64,آپارتمان,2,,دارد,,12 سال,"29,688,000"
799,اپارتمان 66متری,افسریه,903,"2,500,000,000",66,آپارتمان,2,دارد,,دارد,1 سال,"37,879,000"
800,آپارتمان نما رومی با پارکینگ اصلی,افسریه,903,"2,800,000,000",65,آپارتمان,1,دارد,دارد,,9 سال,"43,077,000"
801,بهترین لوکیشن افسریه,افسریه,903,"4,350,000,000",115,آپارتمان,2,دارد,,دارد,نوساز,"37,826,000"
802,فروش آپارتمان 100 متر در آبشار - منطقه 12,افسریه,903,"1,380,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"13,800,000"
803,95متر،فول امکانات،مناسب سرمایه گذاری,افسریه,903,"4,250,000,000",95,آپارتمان,2,دارد,دارد,دارد,نوساز,"44,737,000"
804,فروشی سه طبقه تک واحد جنوبی 64 متر,افسریه,903,"2,600,000,000",64,آپارتمان,2,دارد,دارد,,18 سال,"40,625,000"
805,74 متر افسریه شمالی,افسریه,903,"2,650,000,000",74,آپارتمان,2,,دارد,دارد,6 سال,"35,811,000"
806,112متری 3خواب کلید نخورده فول امکانات,افسریه,903,"5,100,000,000",112,آپارتمان,3,دارد,,دارد,نوساز,"45,536,000"
807,فروش آپارتمان 115 متر در افسریه,افسریه,903,قیمت توافقی,۱۱۵,آپارتمان,۳,دارد,دارد,دارد,نوساز,
808,خانه ویلایی,افسریه,903,"760,000,000",90,خانه و کلنگی,2,دارد,,,3 سال,"8,444,000"
809,برج یاران 125متری وام دار,افسریه,903,"700,000,000",125,آپارتمان,3,دارد,دارد,دارد,نوساز,"5,600,000"
810,پیش فروش آپارتمان 123 متر در قطب گردشگری تهران,افسریه,903,قیمت توافقی,۱۲۳,آپارتمان,۳,دارد,دارد,دارد,نوساز,
811,فروش خانه و کلنگی 120 متر در افسریه,افسریه,903,قیمت توافقی,۱۲۰,خانه و کلنگی,۳,,,,۱۸ سال,
812,اپارتمان 60متری اسانسوردار,افسریه,903,"1,680,000,000",60,آپارتمان,1,,,دارد,21 سال,"28,000,000"
813,فروش آپارتمان 100 متر در دهکده المپیک,افسریه,903,"1,380,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"13,800,000"
814,اپارتمان95 متری2خوابه فول کلید نخورده,افسریه,903,"4,500,000,000",95,آپارتمان,2,دارد,,دارد,نوساز,"47,368,000"
815,فروش آپارتمان 100 متر در افسریه,افسریه,903,"1,380,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"13,800,000"
816,کلنگی 120متر افسریه,افسریه,903,"10,300,000,000",120,خانه و کلنگی,3,,,,بیشتر از 30 سال,"85,833,000"
817,فروش آپارتمان 65 متر در افسریه,افسریه,903,"2,050,000,000",65,آپارتمان,2,,دارد,,11 سال,"31,538,000"
818,آپارتمان 70 متری دو خوابه افسریه شمالی,افسریه,903,"3,700,000,000",70,آپارتمان,2,دارد,دارد,دارد,نوساز,"52,857,000"
819,فروش خانه 72 متری در افسریه ی شمالی خ 35,افسریه,903,"3,200,000,000",72,آپارتمان,2,دارد,دارد,,12 سال,"44,444,000"
820,آپارتمان 135 متری نوساز کلید نخورده,افسریه,903,"6,400,000,000",135,آپارتمان,3,دارد,,دارد,نوساز,"47,407,000"
821,آپارتمان 53 متری در افسریه,افسریه,903,"2,100,000,000",52,آپارتمان,1,دارد,دارد,,18 سال,"40,385,000"
822,146 متر کلید نخورده,افسریه,903,"5,700,000,000",146,آپارتمان,3,دارد,,دارد,نوساز,"39,041,000"
823,فروش تعدادمحدودازواحدهای 100مترازتعاونی مسکن ایثاریاران فوری,افسریه,903,"1,350,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"13,500,000"
824,95 متری در افسریه فول امکانات,افسریه,903,"4,500,000,000",95,آپارتمان,2,دارد,,دارد,نوساز,"47,368,000"
825,فروش خانه ویلایی دو کله,افسریه,903,"9,500,000,000",120,خانه و کلنگی,1,,,,بیشتر از 30 سال,"79,167,000"
826,آپارتمان اداری مسکونی,افسریه,903,"2,500,000,000",63,آپارتمان,1,,,,27 سال,"39,683,000"
827,فروش آپارتمان 70 متر در افسریه,افسریه,903,"3,320,000,000",70,آپارتمان,2,دارد,دارد,دارد,5 سال,"47,429,000"
828,145 متر / گلزار / طبقات بالا,اقدسیه,3566,"16,500,000,000",145,آپارتمان,5 به بالا,دارد,دارد,دارد,نوساز,"113,793,000"
829,نیاوران /تحویل 6 ماهه/ 127 متر 3 خوابه,اقدسیه,3566,"15,240,000,000",127,آپارتمان,3,دارد,دارد,دارد,نوساز,"120,000,000"
830,237متر(نوساز)فرنیش*بالکن قابل چیدمان سپند,اقدسیه,3566,قیمت توافقی,۲۳۷,آپارتمان,۳,دارد,دارد,دارد,نوساز,
831,فروش آپارتمان 100 متری آجودانیه,اقدسیه,3566,"12,400,000,000",100,آپارتمان,2,,,,2 سال,"124,000,000"
832,گلستان شمالی 475متر ویو شمال و جنوب تک و خاص,اقدسیه,3566,قیمت توافقی,۴۷۵,آپارتمان,۴,دارد,دارد,دارد,۲ سال,
833,145 متر/اقدسیه/اراج,اقدسیه,3566,"12,400,000,000",145,آپارتمان,2,دارد,دارد,دارد,نوساز,"85,517,000"
834,سپند 293متر 4جهت ویو باغ 20متر تراس قابل چیدمان,اقدسیه,3566,قیمت توافقی,۲۹۳,آپارتمان,۴,دارد,دارد,دارد,۱ سال,
835,فروش آپارتمان 216 متر در اقدسیه,اقدسیه,3566,"24,500,000,000",216,آپارتمان,3,دارد,دارد,دارد,15 سال,"113,426,000"
836,فروش آپارتمان 108 متر در اقدسیه,اقدسیه,3566,"7,500,000,000",108,آپارتمان,2,دارد,دارد,دارد,11 سال,"69,444,000"
837,فروش آپارتمان آجودانیه,اقدسیه,3566,"13,300,000,000",116,آپارتمان,2,,,,12 سال,"114,655,000"
838,170متر/3خواب/نارنجستان,اقدسیه,3566,"16,000,000,000",170,آپارتمان,3,دارد,دارد,دارد,7 سال,"94,118,000"
839,فروش خانه و کلنگی 1200 متر در اقدسیه,اقدسیه,3566,"99,000,000,000","1,200",خانه و کلنگی,5 به بالا,,,,بیشتر از 30 سال,"82,500,000"
840,فروش آپارتمان 130 متر در اقدسیه,اقدسیه,3566,"10,400,000,000",130,آپارتمان,3,,دارد,دارد,17 سال,"80,000,000"
841,آپارتمان 243 متر اقدسیه,اقدسیه,3566,"36,400,000,000",243,آپارتمان,3,دارد,دارد,دارد,21 سال,"149,794,000"
842,فروش آپارتمان 300 متر در اقدسیه,اقدسیه,3566,قیمت توافقی,۳۰۰,آپارتمان,۴,دارد,دارد,دارد,,
843,نیاوران /127 متر 3 خواب/ تحویل 5 ماهه,اقدسیه,3566,"14,800,000,000",127,آپارتمان,3,دارد,دارد,دارد,نوساز,"116,535,000"
844,فروش آپارتمان 82 متر در اقدسیه,اقدسیه,3566,"5,850,000,000",82,آپارتمان,2,دارد,دارد,دارد,9 سال,"71,341,000"
845,فروش آپارتمان 170 متر در اقدسیه,اقدسیه,3566,"20,400,000,000",170,آپارتمان,3,دارد,دارد,دارد,1 سال,"120,000,000"
846,اقدسیه گلستان شمالی 250 متر + 70 متر روف گاردن اختصاصی,اقدسیه,3566,"35,000,000,000",250,آپارتمان,3,دارد,دارد,دارد,20 سال,"140,000,000"
847,فروش آپارتمان 170 متر در اقدسیه,اقدسیه,3566,"19,000,000,000",170,آپارتمان,3,دارد,دارد,دارد,نوساز,"111,765,000"
848,سپند 285متر 4جهت ویو 20متر تراس,اقدسیه,3566,قیمت توافقی,۲۸۵,آپارتمان,۴,دارد,دارد,دارد,۱ سال,
849,فروش آپارتمان 110 متر در اقدسیه,اقدسیه,3566,قیمت توافقی,۱۱۰,آپارتمان,۲,دارد,دارد,دارد,۴ سال,
850,گلستان شمالی 345 متر 4جهت ویو ابدی 30متر تراس قابل چیدمان,اقدسیه,3566,قیمت توافقی,۳۴۵,آپارتمان,۴,دارد,دارد,دارد,۱ سال,
851,425متر ویلا مدرن و لاکچری,اقدسیه,3566,"7,500,000,000",425,ویلا,3,دارد,دارد,,نوساز,"17,647,000"
852,فروش خانه و کلنگی 320 متر در اقدسیه,اقدسیه,3566,"43,000,000,000",320,خانه و کلنگی,5 به بالا,دارد,دارد,دارد,27 سال,"134,375,000"
853,فروش آپارتمان 320 متر در اقدسیه,اقدسیه,3566,"35,000,000,000",320,آپارتمان,4,دارد,دارد,دارد,6 سال,"109,375,000"
854,گلستان شمالی 435متر 4جهت ویو ابدی 35متر تراس قابل چیدمان,اقدسیه,3566,قیمت توافقی,۴۳۲,آپارتمان,۵ به بالا,دارد,دارد,دارد,۱ سال,
855,200 متر /گلزار/نوساز,اقدسیه,3566,"24,000,000,000",800,آپارتمان,3,دارد,دارد,دارد,نوساز,"30,000,000"
856,فروش آپارتمان 245 متر در اقدسیه,اقدسیه,3566,"31,000,000,000",245,آپارتمان,3,دارد,دارد,دارد,نوساز,"126,531,000"
857,فروش آپارتمان 315 متر در اقدسیه,اقدسیه,3566,قیمت توافقی,۳۱۵,آپارتمان,۳,دارد,دارد,دارد,نوساز,
858,فروش ویلا 1800 متر در اقدسیه,اقدسیه,3566,قیمت توافقی,"۱,۸۰۰",ویلا,۵ به بالا,دارد,دارد,دارد,۱۵ سال,
859,سپند 410متر 4جهت ویو باغ 20متر تراس,اقدسیه,3566,قیمت توافقی,۴۱۰,آپارتمان,۵ به بالا,دارد,دارد,دارد,۱ سال,
860,فروش آپارتمان 153 متر در اقدسیه,اقدسیه,3566,قیمت توافقی,۱۵۳,آپارتمان,۳,دارد,دارد,دارد,۱۱ سال,
861,510متر پنت هاوس شاهانه گلستان شمالی,اقدسیه,3566,قیمت توافقی,۵۱۰,آپارتمان,۴,دارد,دارد,دارد,۴ سال,
862,سپند 320 متر 4جهت ویو 28متر تراس قابل چیدمان,اقدسیه,3566,قیمت توافقی,۳۲۰,آپارتمان,۴,دارد,دارد,دارد,۱ سال,
863,280متری 4خواب در صاحبقرانیه گلستان شمالی,اقدسیه,3566,قیمت توافقی,۲۸۰,آپارتمان,۴,دارد,دارد,دارد,۸ سال,
864,فروش آپارتمان 142 متر در اقدسیه,اقدسیه,3566,قیمت توافقی,۱۴۲,آپارتمان,۳,دارد,دارد,دارد,۲ سال,
865,فروش آپارتمان 220 متر در اقدسیه,اقدسیه,3566,قیمت توافقی,۲۲۰,آپارتمان,۳,دارد,دارد,دارد,۲ سال,
866,فروش آپارتمان 230 متر در اقدسیه,اقدسیه,3566,"21,000,000,000",230,آپارتمان,3,دارد,دارد,دارد,11 سال,"91,304,000"
867,160 متری کلید نخورده در سپند,اقدسیه,3566,قیمت توافقی,۱۶۰,آپارتمان,۳,دارد,دارد,دارد,۱ سال,
